id,name,images,emote_type,emote_set_id,owner_id
300416686,pokyanGG,https://static-cdn.jtvnw.net/emoticons/v1/300416686/3.0,subscriptions,300020464,103321302
303730559,pokyanDolls,https://static-cdn.jtvnw.net/emoticons/v1/303730559/3.0,subscriptions,300020465,103321302
303730693,pokyanSsbook,https://static-cdn.jtvnw.net/emoticons/v1/303730693/3.0,subscriptions,300020466,103321302
300035165,abadgeHappy,https://static-cdn.jtvnw.net/emoticons/v1/300035165/3.0,subscriptions,300020473,413215799
302010126,abadgeWeird,https://static-cdn.jtvnw.net/emoticons/v1/302010126/3.0,subscriptions,300020474,413215799
301969852,abadgePog,https://static-cdn.jtvnw.net/emoticons/v1/301969852/3.0,subscriptions,300020475,413215799
300143218,nettewLove,https://static-cdn.jtvnw.net/emoticons/v1/300143218/3.0,subscriptions,300020476,128660743
306194645,nettewWhat,https://static-cdn.jtvnw.net/emoticons/v1/306194645/3.0,subscriptions,300020477,128660743
300230838,rezbeaWut,https://static-cdn.jtvnw.net/emoticons/v1/300230838/3.0,subscriptions,300020482,61499827
300149385,drknocOUT,https://static-cdn.jtvnw.net/emoticons/v1/300149385/3.0,subscriptions,300020485,415975237
300149923,drknocYezzer,https://static-cdn.jtvnw.net/emoticons/v1/300149923/3.0,subscriptions,300020486,415975237
300160425,drknocWhat,https://static-cdn.jtvnw.net/emoticons/v1/300160425/3.0,subscriptions,300020487,415975237
302542545,roxylaLol,https://static-cdn.jtvnw.net/emoticons/v1/302542545/3.0,subscriptions,300020491,73521570
302308996,roxylaHum,https://static-cdn.jtvnw.net/emoticons/v1/302308996/3.0,subscriptions,300020491,73521570
301302721,roxylaReport,https://static-cdn.jtvnw.net/emoticons/v1/301302721/3.0,subscriptions,300020491,73521570
300035096,roxylaRoxy,https://static-cdn.jtvnw.net/emoticons/v1/300035096/3.0,subscriptions,300020491,73521570
300035098,roxylaAurora,https://static-cdn.jtvnw.net/emoticons/v1/300035098/3.0,subscriptions,300020492,73521570
300035101,roxylaIdris,https://static-cdn.jtvnw.net/emoticons/v1/300035101/3.0,subscriptions,300020493,73521570
301998787,gabbatSip,https://static-cdn.jtvnw.net/emoticons/v1/301998787/3.0,subscriptions,300020494,175906499
301964764,gabbatWave,https://static-cdn.jtvnw.net/emoticons/v1/301964764/3.0,subscriptions,300020494,175906499
300113617,gabbatSlime,https://static-cdn.jtvnw.net/emoticons/v1/300113617/3.0,subscriptions,300020494,175906499
301850525,yourpl1GG,https://static-cdn.jtvnw.net/emoticons/v1/301850525/3.0,subscriptions,300020500,400661826
301485369,yourpl1Melted,https://static-cdn.jtvnw.net/emoticons/v1/301485369/3.0,subscriptions,300020500,400661826
300038652,yourpl1Suh1,https://static-cdn.jtvnw.net/emoticons/v1/300038652/3.0,subscriptions,300020500,400661826
305848308,yuuichRonflexpascontent,https://static-cdn.jtvnw.net/emoticons/v1/305848308/3.0,subscriptions,300020503,271107073
305848310,yuuichRonflexFatiguer,https://static-cdn.jtvnw.net/emoticons/v1/305848310/3.0,subscriptions,300020504,271107073
305848314,yuuichRonflexBizzare,https://static-cdn.jtvnw.net/emoticons/v1/305848314/3.0,subscriptions,300020505,271107073
300113198,kabiplSaatana,https://static-cdn.jtvnw.net/emoticons/v1/300113198/3.0,subscriptions,300020506,72493621
300045491,kryandWeird,https://static-cdn.jtvnw.net/emoticons/v1/300045491/3.0,subscriptions,300020509,22921340
300040400,kryandC,https://static-cdn.jtvnw.net/emoticons/v1/300040400/3.0,subscriptions,300020511,22921340
300116265,kryandPO,https://static-cdn.jtvnw.net/emoticons/v1/300116265/3.0,subscriptions,300020512,22921340
300539491,thehukTNS,https://static-cdn.jtvnw.net/emoticons/v1/300539491/3.0,subscriptions,300020518,184579140
300539498,thehukYEE,https://static-cdn.jtvnw.net/emoticons/v1/300539498/3.0,subscriptions,300020519,184579140
300539496,thehukHYPE,https://static-cdn.jtvnw.net/emoticons/v1/300539496/3.0,subscriptions,300020520,184579140
306527164,slowmo6Rage,https://static-cdn.jtvnw.net/emoticons/v1/306527164/3.0,subscriptions,300020527,32728093
306527171,slowmo6Hype,https://static-cdn.jtvnw.net/emoticons/v1/306527171/3.0,subscriptions,300020527,32728093
306527180,slowmo6Hi,https://static-cdn.jtvnw.net/emoticons/v1/306527180/3.0,subscriptions,300020527,32728093
301139910,tunapiKuaniu2,https://static-cdn.jtvnw.net/emoticons/v1/301139910/3.0,subscriptions,300020530,59895113
301139909,tunapiKuaniu1,https://static-cdn.jtvnw.net/emoticons/v1/301139909/3.0,subscriptions,300020530,59895113
301245948,tunapiKuaniu3,https://static-cdn.jtvnw.net/emoticons/v1/301245948/3.0,subscriptions,300020531,59895113
300035176,natediGGBoys,https://static-cdn.jtvnw.net/emoticons/v1/300035176/3.0,subscriptions,300020533,41066709
300042803,brakilO,https://static-cdn.jtvnw.net/emoticons/v1/300042803/3.0,subscriptions,300020534,105549150
300035236,natediGETSUM,https://static-cdn.jtvnw.net/emoticons/v1/300035236/3.0,subscriptions,300020535,41066709
300035253,natediSTRIKE,https://static-cdn.jtvnw.net/emoticons/v1/300035253/3.0,subscriptions,300020536,41066709
300503295,flin4cBAN,https://static-cdn.jtvnw.net/emoticons/v1/300503295/3.0,subscriptions,300020539,199943561
300271035,artemg123,https://static-cdn.jtvnw.net/emoticons/v1/300271035/3.0,subscriptions,300020542,36292392
303449864,derby4Nose,https://static-cdn.jtvnw.net/emoticons/v1/303449864/3.0,subscriptions,300020545,185359917
303449852,derby4Getwrecked,https://static-cdn.jtvnw.net/emoticons/v1/303449852/3.0,subscriptions,300020545,185359917
303034006,derby4TEAMWIPE,https://static-cdn.jtvnw.net/emoticons/v1/303034006/3.0,subscriptions,300020545,185359917
300085302,derby4Derby4,https://static-cdn.jtvnw.net/emoticons/v1/300085302/3.0,subscriptions,300020545,185359917
303449872,derby4Sendit,https://static-cdn.jtvnw.net/emoticons/v1/303449872/3.0,subscriptions,300020546,185359917
300410921,neoscrCc,https://static-cdn.jtvnw.net/emoticons/v1/300410921/3.0,subscriptions,300020557,141102796
300410920,neoscrArf,https://static-cdn.jtvnw.net/emoticons/v1/300410920/3.0,subscriptions,300020557,141102796
300266044,neoscrWtf,https://static-cdn.jtvnw.net/emoticons/v1/300266044/3.0,subscriptions,300020557,141102796
300260333,neoscrPalm,https://static-cdn.jtvnw.net/emoticons/v1/300260333/3.0,subscriptions,300020557,141102796
300238600,neoscrOups,https://static-cdn.jtvnw.net/emoticons/v1/300238600/3.0,subscriptions,300020557,141102796
304438811,jobear1BakedGG,https://static-cdn.jtvnw.net/emoticons/v1/304438811/3.0,subscriptions,300020560,190450661
304438835,jobear1MaxBRUH,https://static-cdn.jtvnw.net/emoticons/v1/304438835/3.0,subscriptions,300020561,190450661
300149880,captai589Hi,https://static-cdn.jtvnw.net/emoticons/v1/300149880/3.0,subscriptions,300020563,83732291
300272881,captai589Blush,https://static-cdn.jtvnw.net/emoticons/v1/300272881/3.0,subscriptions,300020564,83732291
300337447,captai589Anger,https://static-cdn.jtvnw.net/emoticons/v1/300337447/3.0,subscriptions,300020565,83732291
300627715,h4verHello,https://static-cdn.jtvnw.net/emoticons/v1/300627715/3.0,subscriptions,300020572,169116153
302087036,h4verLove,https://static-cdn.jtvnw.net/emoticons/v1/302087036/3.0,subscriptions,300020572,169116153
305729299,h4verPog,https://static-cdn.jtvnw.net/emoticons/v1/305729299/3.0,subscriptions,300020572,169116153
300601989,h4verDope,https://static-cdn.jtvnw.net/emoticons/v1/300601989/3.0,subscriptions,300020572,169116153
302087047,h4verRage,https://static-cdn.jtvnw.net/emoticons/v1/302087047/3.0,subscriptions,300020572,169116153
305725000,h4verHurka,https://static-cdn.jtvnw.net/emoticons/v1/305725000/3.0,subscriptions,300020572,169116153
302087053,h4verNemjo,https://static-cdn.jtvnw.net/emoticons/v1/302087053/3.0,subscriptions,300020572,169116153
306443966,h4verGG,https://static-cdn.jtvnw.net/emoticons/v1/306443966/3.0,subscriptions,300020572,169116153
300094417,h4verCute,https://static-cdn.jtvnw.net/emoticons/v1/300094417/3.0,subscriptions,300020573,169116153
302213034,h4verPepe,https://static-cdn.jtvnw.net/emoticons/v1/302213034/3.0,subscriptions,300020574,169116153
301527138,gaslanOMG,https://static-cdn.jtvnw.net/emoticons/v1/301527138/3.0,subscriptions,300020575,277245862
301763727,gaslanWick,https://static-cdn.jtvnw.net/emoticons/v1/301763727/3.0,subscriptions,300020576,277245862
303079510,lunars14Idk,https://static-cdn.jtvnw.net/emoticons/v1/303079510/3.0,subscriptions,300020578,274748302
303079489,lunars14Coolstory,https://static-cdn.jtvnw.net/emoticons/v1/303079489/3.0,subscriptions,300020578,274748302
302858033,lunars14Facepalm,https://static-cdn.jtvnw.net/emoticons/v1/302858033/3.0,subscriptions,300020578,274748302
300928441,lunars14Hi,https://static-cdn.jtvnw.net/emoticons/v1/300928441/3.0,subscriptions,300020578,274748302
303079556,lunars14Zzz,https://static-cdn.jtvnw.net/emoticons/v1/303079556/3.0,subscriptions,300020579,274748302
303079603,lunars14LUL,https://static-cdn.jtvnw.net/emoticons/v1/303079603/3.0,subscriptions,300020580,274748302
304477012,marzip1Ssanina,https://static-cdn.jtvnw.net/emoticons/v1/304477012/3.0,subscriptions,300020581,255960471
302393913,marzip1RJU,https://static-cdn.jtvnw.net/emoticons/v1/302393913/3.0,subscriptions,300020581,255960471
302141077,marzip1C,https://static-cdn.jtvnw.net/emoticons/v1/302141077/3.0,subscriptions,300020581,255960471
302141072,marzip1L,https://static-cdn.jtvnw.net/emoticons/v1/302141072/3.0,subscriptions,300020581,255960471
302813980,marzip1T,https://static-cdn.jtvnw.net/emoticons/v1/302813980/3.0,subscriptions,300020582,255960471
300035135,franzt1Tank,https://static-cdn.jtvnw.net/emoticons/v1/300035135/3.0,subscriptions,300020584,400050623
300108045,reckle51Rip,https://static-cdn.jtvnw.net/emoticons/v1/300108045/3.0,subscriptions,300020587,178748121
301397706,reckle51What,https://static-cdn.jtvnw.net/emoticons/v1/301397706/3.0,subscriptions,300020588,178748121
301397729,reckle51Skull,https://static-cdn.jtvnw.net/emoticons/v1/301397729/3.0,subscriptions,300020589,178748121
307547411,poizon3Pog,https://static-cdn.jtvnw.net/emoticons/v1/307547411/3.0,subscriptions,300020593,197592600
307212504,poizon3Nova,https://static-cdn.jtvnw.net/emoticons/v1/307212504/3.0,subscriptions,300020595,197592600
303186542,outlaw41Love,https://static-cdn.jtvnw.net/emoticons/v1/303186542/3.0,subscriptions,300020599,247072216
300635637,outlaw41FlashGG,https://static-cdn.jtvnw.net/emoticons/v1/300635637/3.0,subscriptions,300020599,247072216
300524305,outlaw41Rage1,https://static-cdn.jtvnw.net/emoticons/v1/300524305/3.0,subscriptions,300020599,247072216
300461378,outlaw41Hype,https://static-cdn.jtvnw.net/emoticons/v1/300461378/3.0,subscriptions,300020599,247072216
300037618,pixel21Pixel,https://static-cdn.jtvnw.net/emoticons/v1/300037618/3.0,subscriptions,300020602,71913995
302966139,pixel21YYYAAAA,https://static-cdn.jtvnw.net/emoticons/v1/302966139/3.0,subscriptions,300020604,71913995
300092239,xatootED,https://static-cdn.jtvnw.net/emoticons/v1/300092239/3.0,subscriptions,300020608,86290942
302273450,xproph1GG,https://static-cdn.jtvnw.net/emoticons/v1/302273450/3.0,subscriptions,300020611,94621892
302239015,xproph1ACE,https://static-cdn.jtvnw.net/emoticons/v1/302239015/3.0,subscriptions,300020611,94621892
302239012,xproph1TLCHP,https://static-cdn.jtvnw.net/emoticons/v1/302239012/3.0,subscriptions,300020611,94621892
301963703,xproph1TM,https://static-cdn.jtvnw.net/emoticons/v1/301963703/3.0,subscriptions,300020611,94621892
301963695,xproph1Foot,https://static-cdn.jtvnw.net/emoticons/v1/301963695/3.0,subscriptions,300020611,94621892
301061636,musturSmile,https://static-cdn.jtvnw.net/emoticons/v1/301061636/3.0,subscriptions,300020620,48604788
301061639,musturSmug,https://static-cdn.jtvnw.net/emoticons/v1/301061639/3.0,subscriptions,300020621,48604788
301061640,musturWHA,https://static-cdn.jtvnw.net/emoticons/v1/301061640/3.0,subscriptions,300020622,48604788
300035148,sleepy112Heart,https://static-cdn.jtvnw.net/emoticons/v1/300035148/3.0,subscriptions,300020623,102472411
301821072,sleepy112Ayaya,https://static-cdn.jtvnw.net/emoticons/v1/301821072/3.0,subscriptions,300020624,102472411
301821075,sleepy112Derp,https://static-cdn.jtvnw.net/emoticons/v1/301821075/3.0,subscriptions,300020625,102472411
302378045,samekuShunsuke,https://static-cdn.jtvnw.net/emoticons/v1/302378045/3.0,subscriptions,300020626,120804285
302378038,samekuMomo,https://static-cdn.jtvnw.net/emoticons/v1/302378038/3.0,subscriptions,300020626,120804285
301437749,samekuHi,https://static-cdn.jtvnw.net/emoticons/v1/301437749/3.0,subscriptions,300020626,120804285
301437748,samekuNice,https://static-cdn.jtvnw.net/emoticons/v1/301437748/3.0,subscriptions,300020626,120804285
300234751,samekuDead,https://static-cdn.jtvnw.net/emoticons/v1/300234751/3.0,subscriptions,300020626,120804285
300935885,wyvern9Bruh,https://static-cdn.jtvnw.net/emoticons/v1/300935885/3.0,subscriptions,300020629,39086431
300956836,wyvern9Think,https://static-cdn.jtvnw.net/emoticons/v1/300956836/3.0,subscriptions,300020630,39086431
300149304,lolpee1Happy,https://static-cdn.jtvnw.net/emoticons/v1/300149304/3.0,subscriptions,300020635,424386173
300294424,edmistHey,https://static-cdn.jtvnw.net/emoticons/v1/300294424/3.0,subscriptions,300020644,65266536
300085015,edmistEMG,https://static-cdn.jtvnw.net/emoticons/v1/300085015/3.0,subscriptions,300020646,65266536
300106429,sithon5555,https://static-cdn.jtvnw.net/emoticons/v1/300106429/3.0,subscriptions,300020650,234218822
300106427,sithonLove,https://static-cdn.jtvnw.net/emoticons/v1/300106427/3.0,subscriptions,300020651,234218822
300106438,sithonHotHot,https://static-cdn.jtvnw.net/emoticons/v1/300106438/3.0,subscriptions,300020652,234218822
305361401,noobzi2Hoyeah,https://static-cdn.jtvnw.net/emoticons/v1/305361401/3.0,subscriptions,300020653,57501732
302292384,noobzi2Noobzzzzz,https://static-cdn.jtvnw.net/emoticons/v1/302292384/3.0,subscriptions,300020653,57501732
301195952,noobzi2Xmasbabyyoda,https://static-cdn.jtvnw.net/emoticons/v1/301195952/3.0,subscriptions,300020653,57501732
300372196,noobzi2Hyped,https://static-cdn.jtvnw.net/emoticons/v1/300372196/3.0,subscriptions,300020653,57501732
300087015,noobzi21,https://static-cdn.jtvnw.net/emoticons/v1/300087015/3.0,subscriptions,300020653,57501732
300372204,noobzi2Ohno,https://static-cdn.jtvnw.net/emoticons/v1/300372204/3.0,subscriptions,300020654,57501732
302553734,gl9ckiLUL,https://static-cdn.jtvnw.net/emoticons/v1/302553734/3.0,subscriptions,300020656,160601647
302380392,gl9ckiYOU,https://static-cdn.jtvnw.net/emoticons/v1/302380392/3.0,subscriptions,300020657,160601647
302380481,gl9ckiHandsome,https://static-cdn.jtvnw.net/emoticons/v1/302380481/3.0,subscriptions,300020658,160601647
300183970,tehrusWaffledance,https://static-cdn.jtvnw.net/emoticons/v1/300183970/3.0,subscriptions,300020662,62187497
300099774,tehrusWaffleLove,https://static-cdn.jtvnw.net/emoticons/v1/300099774/3.0,subscriptions,300020662,62187497
300101022,iamkreKTUp,https://static-cdn.jtvnw.net/emoticons/v1/300101022/3.0,subscriptions,300020665,263057009
300073441,vadnoxHiiii,https://static-cdn.jtvnw.net/emoticons/v1/300073441/3.0,subscriptions,300020668,115437095
300090020,vadnoxHeart,https://static-cdn.jtvnw.net/emoticons/v1/300090020/3.0,subscriptions,300020669,115437095
300832614,vadnoxF4,https://static-cdn.jtvnw.net/emoticons/v1/300832614/3.0,subscriptions,300020670,115437095
300376764,frankc42nd,https://static-cdn.jtvnw.net/emoticons/v1/300376764/3.0,subscriptions,300020677,193075170
300376701,frankc4Convict,https://static-cdn.jtvnw.net/emoticons/v1/300376701/3.0,subscriptions,300020677,193075170
300184671,frankc4YER,https://static-cdn.jtvnw.net/emoticons/v1/300184671/3.0,subscriptions,300020677,193075170
300184662,frankc4POT,https://static-cdn.jtvnw.net/emoticons/v1/300184662/3.0,subscriptions,300020677,193075170
300076325,frankc4Shave,https://static-cdn.jtvnw.net/emoticons/v1/300076325/3.0,subscriptions,300020678,193075170
300376772,frankc4Face,https://static-cdn.jtvnw.net/emoticons/v1/300376772/3.0,subscriptions,300020679,193075170
302643174,mochaoPig,https://static-cdn.jtvnw.net/emoticons/v1/302643174/3.0,subscriptions,300020683,83567266
300907979,mochaoAngry,https://static-cdn.jtvnw.net/emoticons/v1/300907979/3.0,subscriptions,300020683,83567266
300907956,mochaoLol,https://static-cdn.jtvnw.net/emoticons/v1/300907956/3.0,subscriptions,300020683,83567266
300662596,mochao555,https://static-cdn.jtvnw.net/emoticons/v1/300662596/3.0,subscriptions,300020683,83567266
300439798,mochaoGg,https://static-cdn.jtvnw.net/emoticons/v1/300439798/3.0,subscriptions,300020683,83567266
300066561,mochaoKISS,https://static-cdn.jtvnw.net/emoticons/v1/300066561/3.0,subscriptions,300020684,83567266
302643180,mochaoHi,https://static-cdn.jtvnw.net/emoticons/v1/302643180/3.0,subscriptions,300020685,83567266
302088979,blutpaLove,https://static-cdn.jtvnw.net/emoticons/v1/302088979/3.0,subscriptions,300020686,76690850
302139752,blutpaHey,https://static-cdn.jtvnw.net/emoticons/v1/302139752/3.0,subscriptions,300020687,76690850
302089010,blutpaDerp,https://static-cdn.jtvnw.net/emoticons/v1/302089010/3.0,subscriptions,300020688,76690850
302562041,pollicLLOROS,https://static-cdn.jtvnw.net/emoticons/v1/302562041/3.0,subscriptions,300020689,218525422
302562036,pollicGG,https://static-cdn.jtvnw.net/emoticons/v1/302562036/3.0,subscriptions,300020689,218525422
302562049,pollicRATA,https://static-cdn.jtvnw.net/emoticons/v1/302562049/3.0,subscriptions,300020690,218525422
302562046,pollicFRIO,https://static-cdn.jtvnw.net/emoticons/v1/302562046/3.0,subscriptions,300020691,218525422
300035487,hedramMEOW,https://static-cdn.jtvnw.net/emoticons/v1/300035487/3.0,subscriptions,300020692,277131457
300035497,hedramYeh,https://static-cdn.jtvnw.net/emoticons/v1/300035497/3.0,subscriptions,300020693,277131457
300035512,hedramBORK,https://static-cdn.jtvnw.net/emoticons/v1/300035512/3.0,subscriptions,300020694,277131457
304813122,rhpandGASM,https://static-cdn.jtvnw.net/emoticons/v1/304813122/3.0,subscriptions,300020698,124085612
303931495,rhpandRUINA,https://static-cdn.jtvnw.net/emoticons/v1/303931495/3.0,subscriptions,300020698,124085612
303703970,rhpandNOM,https://static-cdn.jtvnw.net/emoticons/v1/303703970/3.0,subscriptions,300020698,124085612
303703966,rhpandCOMFY,https://static-cdn.jtvnw.net/emoticons/v1/303703966/3.0,subscriptions,300020698,124085612
303703959,rhpandLOVE,https://static-cdn.jtvnw.net/emoticons/v1/303703959/3.0,subscriptions,300020698,124085612
303703971,rhpandRRR,https://static-cdn.jtvnw.net/emoticons/v1/303703971/3.0,subscriptions,300020699,124085612
303703974,rhpandLUL,https://static-cdn.jtvnw.net/emoticons/v1/303703974/3.0,subscriptions,300020700,124085612
300035576,quisixRAGEE,https://static-cdn.jtvnw.net/emoticons/v1/300035576/3.0,subscriptions,300020704,51073311
308069327,hultheTali,https://static-cdn.jtvnw.net/emoticons/v1/308069327/3.0,subscriptions,300020705,408514427
308069329,hultheLili,https://static-cdn.jtvnw.net/emoticons/v1/308069329/3.0,subscriptions,300020705,408514427
308069334,hultheGarr,https://static-cdn.jtvnw.net/emoticons/v1/308069334/3.0,subscriptions,300020708,408514427
301094218,hultheLul,https://static-cdn.jtvnw.net/emoticons/v1/301094218/3.0,subscriptions,300020709,408514427
303285301,gdgletHalshot,https://static-cdn.jtvnw.net/emoticons/v1/303285301/3.0,subscriptions,300020716,188004161
303285320,gdgletSmoke,https://static-cdn.jtvnw.net/emoticons/v1/303285320/3.0,subscriptions,300020717,188004161
302259365,toquin3Top5,https://static-cdn.jtvnw.net/emoticons/v1/302259365/3.0,subscriptions,300020722,126123139
302220919,toquin3Gordo,https://static-cdn.jtvnw.net/emoticons/v1/302220919/3.0,subscriptions,300020722,126123139
304914129,mariel11BisousBisous,https://static-cdn.jtvnw.net/emoticons/v1/304914129/3.0,subscriptions,300020725,72696603
304914117,mariel11LaLaaLaaa,https://static-cdn.jtvnw.net/emoticons/v1/304914117/3.0,subscriptions,300020725,72696603
304914112,mariel11T2T,https://static-cdn.jtvnw.net/emoticons/v1/304914112/3.0,subscriptions,300020725,72696603
301234429,mariel11Menfin,https://static-cdn.jtvnw.net/emoticons/v1/301234429/3.0,subscriptions,300020725,72696603
306450377,mariel11O8,https://static-cdn.jtvnw.net/emoticons/v1/306450377/3.0,subscriptions,300020725,72696603
304914135,mariel11Coeur,https://static-cdn.jtvnw.net/emoticons/v1/304914135/3.0,subscriptions,300020726,72696603
304914145,mariel11Winter,https://static-cdn.jtvnw.net/emoticons/v1/304914145/3.0,subscriptions,300020727,72696603
300184178,rareanMogSad,https://static-cdn.jtvnw.net/emoticons/v1/300184178/3.0,subscriptions,300020728,411348334
300184177,rareanMogHap,https://static-cdn.jtvnw.net/emoticons/v1/300184177/3.0,subscriptions,300020728,411348334
300184180,rareanMogShock,https://static-cdn.jtvnw.net/emoticons/v1/300184180/3.0,subscriptions,300020729,411348334
301705645,rareanPinklala,https://static-cdn.jtvnw.net/emoticons/v1/301705645/3.0,subscriptions,300020730,411348334
301986778,dotscrHype,https://static-cdn.jtvnw.net/emoticons/v1/301986778/3.0,subscriptions,300020734,124568858
301986776,dotscrRip,https://static-cdn.jtvnw.net/emoticons/v1/301986776/3.0,subscriptions,300020734,124568858
300141744,dotscrYurrl,https://static-cdn.jtvnw.net/emoticons/v1/300141744/3.0,subscriptions,300020734,124568858
300057413,dotscrGoodstuff,https://static-cdn.jtvnw.net/emoticons/v1/300057413/3.0,subscriptions,300020734,124568858
300176580,harutt1Honntai,https://static-cdn.jtvnw.net/emoticons/v1/300176580/3.0,subscriptions,300020737,117800186
301692838,diemeeHi,https://static-cdn.jtvnw.net/emoticons/v1/301692838/3.0,subscriptions,300020743,278186204
301692837,diemeeLove,https://static-cdn.jtvnw.net/emoticons/v1/301692837/3.0,subscriptions,300020743,278186204
301692880,diemeeHype,https://static-cdn.jtvnw.net/emoticons/v1/301692880/3.0,subscriptions,300020744,278186204
301692841,diemeeSplit,https://static-cdn.jtvnw.net/emoticons/v1/301692841/3.0,subscriptions,300020745,278186204
306887141,shockr1No,https://static-cdn.jtvnw.net/emoticons/v1/306887141/3.0,subscriptions,300020749,41107267
306887161,shockr1Yes,https://static-cdn.jtvnw.net/emoticons/v1/306887161/3.0,subscriptions,300020749,41107267
306887173,shockr1Cry,https://static-cdn.jtvnw.net/emoticons/v1/306887173/3.0,subscriptions,300020749,41107267
306887190,shockr1Smug,https://static-cdn.jtvnw.net/emoticons/v1/306887190/3.0,subscriptions,300020750,41107267
306998744,shockr1Horns,https://static-cdn.jtvnw.net/emoticons/v1/306998744/3.0,subscriptions,300020751,41107267
emotesv2_3532cc78341948a99dcf0f47caeae8fa,delect2Flash,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_3532cc78341948a99dcf0f47caeae8fa/3.0,subscriptions,300020755,412155528
300041886,delect2Tato,https://static-cdn.jtvnw.net/emoticons/v1/300041886/3.0,subscriptions,300020756,412155528
303867980,terror60Love,https://static-cdn.jtvnw.net/emoticons/v1/303867980/3.0,subscriptions,300020758,84292361
307374300,terror60Hey,https://static-cdn.jtvnw.net/emoticons/v1/307374300/3.0,subscriptions,300020759,84292361
307374319,terror60No,https://static-cdn.jtvnw.net/emoticons/v1/307374319/3.0,subscriptions,300020760,84292361
304007995,heyzitLove,https://static-cdn.jtvnw.net/emoticons/v1/304007995/3.0,subscriptions,300020761,57990817
304007993,heyzitRage,https://static-cdn.jtvnw.net/emoticons/v1/304007993/3.0,subscriptions,300020761,57990817
305791779,heyzitHype,https://static-cdn.jtvnw.net/emoticons/v1/305791779/3.0,subscriptions,300020762,57990817
305791792,heyzitGG,https://static-cdn.jtvnw.net/emoticons/v1/305791792/3.0,subscriptions,300020763,57990817
303727379,poison58Break,https://static-cdn.jtvnw.net/emoticons/v1/303727379/3.0,subscriptions,300020764,30250536
301514800,lilkin16,https://static-cdn.jtvnw.net/emoticons/v1/301514800/3.0,subscriptions,300020767,410174895
300501201,lilkin1Ne,https://static-cdn.jtvnw.net/emoticons/v1/300501201/3.0,subscriptions,300020768,410174895
300501247,lilkin1Ooo,https://static-cdn.jtvnw.net/emoticons/v1/300501247/3.0,subscriptions,300020769,410174895
301389694,hsilamFenix,https://static-cdn.jtvnw.net/emoticons/v1/301389694/3.0,subscriptions,300020770,145859176
301389702,hsilamFenixY,https://static-cdn.jtvnw.net/emoticons/v1/301389702/3.0,subscriptions,300020771,145859176
301389703,hsilamFenixB,https://static-cdn.jtvnw.net/emoticons/v1/301389703/3.0,subscriptions,300020772,145859176
300081505,razada121,https://static-cdn.jtvnw.net/emoticons/v1/300081505/3.0,subscriptions,300020773,230755096
300468569,munmusTrail,https://static-cdn.jtvnw.net/emoticons/v1/300468569/3.0,subscriptions,300020776,421691367
300078665,munmus0316,https://static-cdn.jtvnw.net/emoticons/v1/300078665/3.0,subscriptions,300020776,421691367
300186309,schwamThumb,https://static-cdn.jtvnw.net/emoticons/v1/300186309/3.0,subscriptions,300020788,56716389
300200741,schwamSad,https://static-cdn.jtvnw.net/emoticons/v1/300200741/3.0,subscriptions,300020789,56716389
300186314,schwamSmile,https://static-cdn.jtvnw.net/emoticons/v1/300186314/3.0,subscriptions,300020790,56716389
301270091,raphusOHBOY,https://static-cdn.jtvnw.net/emoticons/v1/301270091/3.0,subscriptions,300020812,46185398
300309208,raphusPERISH,https://static-cdn.jtvnw.net/emoticons/v1/300309208/3.0,subscriptions,300020812,46185398
300202428,raphusDROOL,https://static-cdn.jtvnw.net/emoticons/v1/300202428/3.0,subscriptions,300020812,46185398
300197797,raphusEZ,https://static-cdn.jtvnw.net/emoticons/v1/300197797/3.0,subscriptions,300020812,46185398
300140863,raphusHMM,https://static-cdn.jtvnw.net/emoticons/v1/300140863/3.0,subscriptions,300020812,46185398
301365555,raphusHMPH,https://static-cdn.jtvnw.net/emoticons/v1/301365555/3.0,subscriptions,300020813,46185398
300187189,raphusSMEARGE,https://static-cdn.jtvnw.net/emoticons/v1/300187189/3.0,subscriptions,300020814,46185398
300054981,xstrea5Tier1,https://static-cdn.jtvnw.net/emoticons/v1/300054981/3.0,subscriptions,300020815,221342612
300055007,xstrea5Tier2,https://static-cdn.jtvnw.net/emoticons/v1/300055007/3.0,subscriptions,300020816,221342612
300054978,xstrea5Tier3,https://static-cdn.jtvnw.net/emoticons/v1/300054978/3.0,subscriptions,300020817,221342612
300089193,pureviKayyy,https://static-cdn.jtvnw.net/emoticons/v1/300089193/3.0,subscriptions,300020818,231884242
306763593,pureviPassimies,https://static-cdn.jtvnw.net/emoticons/v1/306763593/3.0,subscriptions,300020818,231884242
307157100,pureviKaikkiseis,https://static-cdn.jtvnw.net/emoticons/v1/307157100/3.0,subscriptions,300020818,231884242
307159043,pureviLumipallo,https://static-cdn.jtvnw.net/emoticons/v1/307159043/3.0,subscriptions,300020818,231884242
300354697,shiva9Slurp,https://static-cdn.jtvnw.net/emoticons/v1/300354697/3.0,subscriptions,300020827,177274833
303011604,exzezzGift,https://static-cdn.jtvnw.net/emoticons/v1/303011604/3.0,subscriptions,300020830,188976919
301428651,exzezzSauer,https://static-cdn.jtvnw.net/emoticons/v1/301428651/3.0,subscriptions,300020830,188976919
301428649,exzezzHype,https://static-cdn.jtvnw.net/emoticons/v1/301428649/3.0,subscriptions,300020830,188976919
